,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
PG55378,5.285066694449743,6.445257477086347,7.286957774804019,85.22910787638979,9.506742483383926,32.048642097729775,9.15407574991934,2.567052580800772,3.522454086067975,4.2460191082802545,1.248422954434101,15.753014954172697,4146.0,0.1071625428711416,0.6620839363241678,277316,81537,65312,6999,4146,1,10643,5234,11338,2003,714,42,548,170,478,69,200,43
PG5537,8.063283643872293,9.724485134314051,8.331867661583424,75.43104019859646,12.083064834337533,38.937736474791755,10.510812251905335,3.7517084282460136,4.020658700456792,4.339054197662062,1.2960680127523911,21.43507972665148,878.0,0.17502656748140277,0.30182232346241455,81661,24392,18820,3294,878,1,3294,1651,3525,545,454,93,234,113,152,23,79,40
PG55386,4.21381012256618,5.577371927929281,6.228407620811851,92.82158937422683,9.317667488657143,30.524984292436105,8.979933054158748,2.3274902615470228,4.400818575606367,4.066992682365031,1.1592692995977958,15.703672787979967,3594.0,0.09381810450220592,0.5473010573177518,229537,65428,56439,5295,3594,1,8365,4284,12946,1705,835,220,530,270,512,91,209,85
PG5538,10.700422411272964,13.171341892784412,9.115353744521649,67.44277996619925,14.660571109096583,45.99135294644536,11.668224820974668,5.079189686924494,4.719769449275705,4.420096205237841,1.316942811330839,27.56537753222836,543.0,0.2129208979155532,0.23204419889502761,66160,19712,14968,3187,543,1,2758,1360,3178,515,200,58,128,88,132,24,80,22
PG55398,4.912026954284531,5.4749128000308325,6.618425031430057,85.95461115899731,9.110573435607552,30.6948224593825,8.974824984131079,2.3506877344549277,3.5336979074080923,4.156165424612068,1.2529758904407031,14.658747300215984,8797.0,0.07764069079432041,0.5314311697169489,535950,161575,128953,10012,8797,1,20679,10468,22921,4377,2833,326,2331,451,1170,286,241,224
PG5539,9.881557894832657,12.087215949258017,9.1854119765913,68.95331854976958,13.961880402561981,43.9794122376657,11.587782018658833,4.737654320987654,4.557875529219725,4.449803391496682,1.328459080855247,25.117283950617285,648.0,0.20680756942737774,0.22067901234567902,72425,21622,16276,3366,648,1,3070,1593,3414,472,266,64,152,97,144,29,90,27
PG553,7.2692529616125015,9.261372982069648,8.335370258555134,79.262243049738,11.290357436738546,37.14196787409687,9.923336209491989,3.4157303370786516,4.191178345410112,4.351683473852427,1.2633217611726457,20.389887640449437,1780.0,0.13487077753898716,0.30730337078651687,157940,45851,36294,4895,1780,1,6080,2844,7309,1114,445,58,306,166,323,44,215,67
PG55402,6.709673114989222,8.705217546454499,6.351879990281457,87.37274669679071,11.637881807190062,35.83995349560325,9.602401309884803,2.9836244541484715,4.360963593790871,3.989319220591773,1.139844439098709,22.691048034934497,2748.0,0.09798733060700826,0.3817321688500728,248754,71075,62355,6110,2748,1,8199,3993,12777,1980,832,45,834,167,524,82,188,144
PG55404,7.367861419054581,9.003330980017587,8.083774387994147,78.32790774111226,11.488848323786009,38.028422975734486,10.171112831801423,3.5998267648332614,4.017005325224884,4.310448750146947,1.2758974468585351,20.26223473365093,4618.0,0.1033332977097605,0.59549588566479,403333,119387,93571,9669,4618,1,16624,7916,17849,2670,1417,66,699,243,972,98,286,94
PG5540,8.808674159925044,11.046408694968427,8.590196542940912,74.46390613549528,12.786039860994203,41.51370198782393,10.606728524180399,4.2101449275362315,4.27394793988202,4.358843451448213,1.2780164787949249,23.892512077294686,828.0,0.1807107112167012,0.21014492753623187,86231,25283,19783,3575,828,1,3486,1597,3870,618,302,81,207,123,131,40,99,27
PG55415,3.4187413151518555,4.3859992256106075,7.055632473070084,89.25269383569497,7.667538538047578,28.797072505612483,8.225622686338049,1.9211547792333818,3.4851177626130916,4.366505695602949,1.2638924189560756,10.499514798641437,4122.0,0.1261812888467848,0.5769044153323629,188978,54700,43279,5461,4122,1,7919,3752,8125,1259,671,87,443,274,483,46,249,134
PG55417,9.313101897621802,11.37811277763658,8.245827368300226,73.19651560369282,13.596985008960013,42.47698249816766,11.14952704129415,4.352893890675241,4.085970024030405,4.289258042916813,1.2771737397570386,25.211414790996784,1244.0,0.1436087109013806,0.5586816720257235,134524,40056,31363,4504,1244,1,5415,2754,5632,951,504,13,188,64,368,16,104,24
PG5541,9.062885094859897,11.186607367534634,8.687533176084415,72.88296179185315,13.036824463781517,41.800736423228706,10.856996523239474,4.270422535211267,4.357201637963773,4.374208675263775,1.295076201641266,24.028169014084508,710.0,0.19636576787807739,0.18028169014084508,74624,22094,17060,3350,710,1,3032,1461,3420,537,263,77,205,105,131,14,80,37
PG55420,4.4493695426957345,5.363046371244629,6.920359322031825,87.6235158821267,8.656621760313342,29.57245006163298,8.708040887137265,2.1752403846153845,3.2976890088703024,4.230645358911974,1.244350702770825,13.733413461538461,4160.0,0.09593740701195498,0.6038461538461538,241701,71091,57131,5481,4160,1,9049,4518,9467,1907,913,142,665,336,594,99,193,111
PG5542,9.030251719880887,11.055006632619644,8.539191580500926,73.06735130246601,13.044716481726063,41.734128041228836,10.874220601669228,4.256169737576773,4.277622685565757,4.349222744890031,1.2932305988656403,24.00033500837521,8955.0,0.05885363595334143,0.27749860413176997,934748,277945,214923,12649,8955,1,38114,18508,42021,6876,3479,908,2344,1175,1731,346,973,329
PG5543,10.539509404972517,13.209337051557057,9.357669287173803,68.00286899159758,14.790329586367955,46.556067996511274,11.92202576325527,5.262321144674086,4.649937000416089,4.463541362601436,1.3143207426002685,27.232114467408586,629.0,0.1991943487652519,0.27821939586645467,76456,22513,17129,3412,629,1,3310,1669,3579,436,214,67,123,98,159,29,61,21
PG5544,10.011566272622868,12.65696511733207,9.027220048099306,70.69151498448574,14.281762274515112,45.14694142828046,11.518589770696552,4.932153392330384,4.625877012564089,4.411614762274188,1.289925745317522,26.616519174041297,678.0,0.19101185858361963,0.2920353982300885,79612,23278,18046,3447,678,1,3344,1640,3778,421,293,66,122,89,199,42,64,35
PG55454,5.017701270987569,6.207266972575624,6.792978606493012,87.83649477149135,9.186321534335578,31.660628797787194,8.748789108534542,2.5050251256281406,3.1719738370488115,4.154334440293344,1.2129514321295143,16.14070351758794,3582.0,0.12072782620727826,0.6166945840312674,240187,70128,57816,6980,3582,1,8973,3946,8683,1766,712,38,716,118,431,95,162,50
PG55457,7.499382672629487,8.75044618554491,7.988110437458182,76.67329491042958,11.48366212493991,37.961167721360496,10.260472320486633,3.594844945630286,3.834297305503944,4.299174760234393,1.3002493967842008,19.862666129681838,2483.0,0.11703400312252885,0.5050342327829239,212031,64127,49319,5772,2483,1,8926,4363,8899,1609,603,44,585,174,457,29,164,53
PG5545,9.133737011846165,11.656416878980167,9.148095151579604,72.76617245435057,13.403015331269415,42.99552919812218,11.207221854320604,4.545911949685535,4.64377552996157,4.450640659853712,1.2938216527467967,24.247798742138365,795.0,0.18939669035638326,0.2540880503144654,85795,24941,19277,3651,795,1,3614,1785,4201,524,291,76,155,99,178,48,91,36
PG55463,3.5115914936429213,4.7660973504453175,5.83641288390341,95.61688341310504,8.28841643955993,29.62381147039877,8.214756982722026,2.1925898752751283,4.520802413549235,4.028211574109342,1.1413118001066505,14.446441672780631,2726.0,0.16053426779411392,0.4358033749082905,158635,44946,39381,6322,2726,1,5977,2471,9488,1075,387,38,490,137,221,75,224,92
PG5546,9.804147708627656,12.611096504770416,9.435305061377171,70.75236003812259,14.161514305750675,45.38065242776203,11.617231046116851,5.050825921219822,4.707055484697157,4.4868829059408375,1.2988138012501846,25.815756035578143,787.0,0.19116995619432003,0.14993646759847523,91160,26388,20317,3884,787,1,3975,1948,4409,450,266,69,170,92,178,34,126,45
PG5547,10.656756066229757,13.677786394536554,9.381562191793893,68.86813613705219,15.045594629773834,47.0773902565181,11.92745020084725,5.324367088607595,4.758112759686926,4.461326897171082,1.2926021553659632,28.189873417721518,632.0,0.19207453973955996,0.1962025316455696,79483,23029,17816,3422,632,1,3365,1679,3791,411,254,59,133,88,158,29,77,31
PG5548,12.030324769534385,15.204141474953111,9.686329723292861,63.850730145713754,16.564834400860338,50.52983135137664,12.87093998108361,6.065404475043029,5.018952020012129,4.497493594742119,1.3193717277486912,30.901893287435456,581.0,0.20162637852289184,0.1686746987951807,80748,23688,17954,3620,581,1,3524,1887,3964,424,257,56,130,97,224,25,75,22
PG5549,10.76820725951698,13.611885922973237,9.650375085751705,67.00227137360172,15.174411201099833,47.52078701090233,12.253613922645068,5.498834498834499,4.731546306302155,4.510919613061294,1.321843450344274,27.59090909090909,858.0,0.1706163139441558,0.28205128205128205,106787,31292,23673,4039,858,1,4718,2449,5042,674,333,59,186,108,241,48,125,48
PG5550,12.03638311763255,15.096061561418814,9.875039505482562,62.83466610036426,16.36200474587387,51.44003407850452,12.801472673584243,6.400286944045911,4.905744624030473,4.532517251157954,1.3379336421211834,30.3558106169297,697.0,0.17208620852632575,0.19225251076040173,95899,28308,21158,3641,697,1,4461,2232,4556,537,299,48,139,107,225,52,95,28
PG55510,4.87641327820354,5.652496528716068,7.624652953612255,83.22893608331454,8.977662460178681,31.18080164913927,9.070261869294939,2.3627279782693056,3.8280119157009316,4.371542771759432,1.3052745610758312,12.985060147458285,10308.0,0.09819200597683975,0.5972060535506403,585131,174711,133850,13143,10308,1,24355,12661,26990,4288,2604,486,1744,650,1313,196,501,191
PG55511,3.080065938513055,3.722948380411996,5.568408404193605,94.6711960111778,7.333423094081713,26.180423145499915,7.742139146351597,1.705223478729133,2.632173686231287,4.047498607143805,1.1797005580268314,12.17845988152935,9285.0,0.06607002308161695,0.49316101238556814,457679,133397,113077,7471,9285,1,15833,6960,14524,4628,2393,502,2334,782,669,188,422,293
PG55513,4.650459445105458,6.417917805450454,7.895127330706966,87.46425131848576,8.92631489384786,33.291455402068635,8.83878250157744,2.722741433021807,3.8982604508030327,4.3781731966663475,1.2375945971836382,14.453444098303912,2889.0,0.1401235750550819,0.5237106265143648,182815,51677,41756,5851,2889,1,7866,3283,8413,1368,415,32,440,205,338,23,320,58
PG5551,10.581973849013313,13.409624956827834,9.478958383307194,68.09066239287989,14.927986319622882,47.00946050994716,12.014811813566515,5.3688873139617295,4.754823345113542,4.482686958261532,1.3106408245719339,27.452338766832035,5644.0,0.0672062268863632,0.22856130403968816,694552,203072,154941,10413,5644,1,30302,15289,33296,3863,2201,501,1149,779,1555,307,715,266
PG5552,13.63958421664108,17.30120606042795,7.231787265217573,67.37427983367405,17.550520023777292,51.40268831093474,10.30409157216565,4.74055829228243,4.410675597304428,4.045058200175227,1.1762693479077142,39.35796387520526,609.0,0.14919270724686054,0.15599343185550082,96956,28194,23969,3576,609,1,2887,1083,3732,830,316,102,172,93,94,24,29,30
PG55535,5.845161025488142,7.320088863790442,7.8163419416981945,83.1683368682967,9.991315886409144,33.7752316550021,9.409919405060759,2.8519019442096365,3.78067904674952,4.315247163166819,1.2596141304893098,16.85054945054945,5915.0,0.10313932839040443,0.3440405748098056,430105,125547,99671,10280,5915,1,16869,8101,18589,3232,1061,301,1939,248,737,102,482,89
PG5553,12.0357467658697,15.479523992643372,7.052069775511342,72.68905810232405,16.095468940533916,47.78479061472441,9.845436436049933,4.27,4.325811397246838,4.026862843448699,1.1551022682940422,35.886,500.0,0.16875661817979157,0.102,72254,20726,17943,3028,500,1,2135,781,2893,580,238,68,136,63,45,22,50,14
PG5554,13.04056015013266,16.563103956513295,7.208813439633989,69.02105532906234,16.970214197890378,50.18501261890895,10.193231141665457,4.663366336633663,4.339591789296577,4.046169934640523,1.174640522875817,37.87128712871287,505.0,0.16219607843137254,0.24356435643564356,77383,22465,19125,3102,505,1,2355,871,2981,627,313,95,115,74,68,11,27,18
PG55550,-1.893921113682845,2.3434695962316425,5.0678246301530585,123.96809561160904,5.757479007649305,27.315951948917647,6.865646184176267,1.6101135591575269,3.293784380289554,4.133925852404101,0.8762702879507337,8.605357662816655,10303.0,0.123380065643293,0.09793264097835581,366518,77691,88661,10939,10303,1,16589,5132,16098,1614,554,132,733,668,1402,41,405,48
PG55556,2.5793795479060115,4.139235887914289,5.997037589337612,98.63967201134801,7.580634392931557,27.98388714811037,7.9383617950230265,1.9321192052980132,4.026088787314287,4.11330460633998,1.130240171025821,12.39114238410596,2416.0,0.17800714834485754,0.3331953642384106,123140,33836,29937,5329,2416,1,4668,1964,6468,890,309,108,374,194,221,93,233,31
PG5555,12.637383842794762,16.130812772925758,7.411451949181227,69.71857685589521,16.62106550218341,49.49480349344978,10.348469228349535,4.71,4.455618563318778,4.085098253275109,1.1811681222707424,36.64,500.0,0.16730349344978165,0.272,74839,21639,18320,3065,500,1,2355,900,3061,540,278,70,110,62,84,22,47,19
PG55560,3.9345065949853826,5.046218580350676,5.429159723797348,95.30314492133724,8.973618327143305,28.818699039697904,8.56432020409972,2.0518541797611567,4.153735263810236,3.9256665027053614,1.126709296606001,15.972658705216844,3182.0,0.0940482046237088,0.5298554368321811,199522,57265,50825,4780,3182,1,6529,3284,10820,1708,537,68,529,239,272,74,303,87
PG55562,2.3329781684735487,3.8774534676791284,6.042357554259471,98.8149691400774,7.312722406685765,27.996960335662266,7.837401774408621,1.8970364741641337,3.9597469789974045,4.152567576498579,1.1388870530698565,11.49772036474164,2632.0,0.17692155178111163,0.3290273556231003,125665,34465,30262,5354,2632,1,4993,2053,6496,1029,406,111,346,289,211,99,267,33
PG5556,11.371132365325892,14.479724945376859,7.7485059023286915,71.67123440571098,15.035862000202172,46.90441364955699,9.962266467352144,4.656040268456376,4.487455164383472,4.159255641803321,1.2060864648126253,32.63926174496644,596.0,0.16789184187528916,0.15771812080536912,80910,23462,19453,3266,596,1,2775,963,3534,640,259,64,147,59,83,14,78,15
PG55571,7.291544344227127,8.810963501688548,8.160921280147644,77.84756741163027,11.31037522748097,37.999151463731465,10.12268407265067,3.6051359516616315,3.9080065294354154,4.330847088254027,1.2884965123506527,19.68534743202417,6620.0,0.08683441147356062,0.5853474320241692,564383,167913,130317,11316,6620,1,23866,11195,24195,3767,1526,157,1161,385,1160,126,317,140
PG5557,11.864736214424688,15.05380177008211,7.379081127166444,71.36783928295117,15.55445809127849,47.85958384987605,9.767204223572211,4.618374558303887,4.261059233428265,4.0882986360373295,1.1878781663419136,34.45583038869258,566.0,0.16275253820121013,0.14664310954063603,79730,23166,19502,3174,566,1,2614,864,3152,639,333,94,116,53,86,16,48,24
PG5558,12.01510367946025,15.345831777819043,7.318316688864421,71.55285422848428,15.957988670053012,47.92829224196516,10.063921708158286,4.488215488215488,4.278082054297604,4.0750191497510535,1.1771830716200689,35.16498316498316,594.0,0.15315013404825736,0.23905723905723905,85119,24589,20888,3199,594,1,2666,988,3352,706,376,109,103,53,99,23,33,26
PG55590,5.45640110435426,6.54171138990133,7.316221038039384,84.3213684084038,9.756888377919617,32.46192645134933,9.358784691434641,2.6335540838852096,3.705007871203664,4.247386813220647,1.2569928724272232,15.933038999264165,4077.0,0.12609492141196754,0.5001226391954868,275906,81653,64959,8191,4077,1,10737,5495,11991,2002,810,196,680,274,502,64,290,103
PG55597,5.916827298263687,7.471616444950229,5.954963678126759,89.42827179371307,11.161299582179158,34.19090258224522,9.702172833999903,2.795935296557445,4.815277756753153,3.9436902562454814,1.1399911639489115,20.65367067606802,2411.0,0.11458751706964415,0.48195769390294485,196380,56767,49796,5706,2411,1,6741,3610,11955,1450,471,131,493,239,354,49,200,84
PG55598,1.7105616173729778,2.2692051506887196,3.806703366874231,104.26600322865097,7.584217275060351,26.068453410724644,7.997731444128313,1.6892783505154638,4.396483211711972,3.752189681127686,1.067794580539209,12.05278350515464,4850.0,0.07781921445189545,0.7484536082474227,219338,62419,58456,4549,4850,1,8193,4038,14063,2002,1316,38,755,162,480,72,108,64
PG5559,13.394689084200738,16.978952715201324,7.377889858745537,67.51462359140496,17.27738348781634,51.57778644349122,10.396342498352897,5.0473856209150325,4.465025163232045,4.072921978582356,1.1854920958694544,38.450980392156865,612.0,0.14291177970423252,0.15359477124183007,95844,27897,23532,3363,612,1,3089,1116,3812,714,374,124,111,90,117,21,30,28
PG55606,3.7839228293985343,4.845458894161279,6.062531196761764,93.19276359449077,7.968166614203398,26.993410443143667,7.941212848641962,1.8169191919191918,2.9053292840499054,4.073171972577999,1.173142719051677,14.181637806637807,5544.0,0.08136295994810679,0.5831529581529582,320245,92236,78623,6397,5544,1,10073,4512,10964,2584,1308,324,1133,390,525,86,276,118
PG55609,3.8438056277509354,5.089483303952221,5.9680525791061925,94.22870114186333,8.331944740589572,28.77065794286637,8.120791901889586,2.065545493747305,4.049245355334185,4.037649087512573,1.1510274464721943,15.004312203536006,2319.0,0.13148440867940797,0.47779215178956447,140490,40050,34795,4575,2319,1,4790,2027,7283,1137,612,18,507,113,167,50,157,67
PG5560,12.504794178070657,15.918071394075746,7.346668509357713,70.07503590833927,16.384499819448468,49.1601825599687,10.120397959319618,4.66674122120331,4.37562497316377,4.075342212584552,1.1809568399393813,36.30641914560501,4471.0,0.05939282678067592,0.18385148736300605,661534,191700,162326,9641,4471,1,20865,7556,26470,5256,2479,731,1002,551,675,153,342,173
PG55617,4.687660259568876,5.5618072374094325,7.238990667531304,85.64537121926753,8.754319071050242,30.9943924798404,8.816759264993134,2.3649503161698284,3.475071156170533,4.288921035566419,1.2695498910892735,13.581978319783198,4428.0,0.1109559202540696,0.6181120144534779,257940,76352,60141,6673,4428,1,10472,4994,10670,1748,769,87,820,214,501,78,188,68
PG5561,9.740490786226548,11.996008293116596,9.192388529942807,69.59162358103254,14.051947601186109,44.258499708359466,11.739718620427421,4.819832402234637,4.591046414512985,4.452674666367613,1.3234271616014355,24.907821229050278,716.0,0.2095435684647303,0.2779329608938548,79409,23602,17834,3737,716,1,3451,1823,3790,508,281,63,166,75,193,31,91,35
PG55627,3.8891020586815372,5.721760032157928,7.846245237600737,89.76601806446143,7.458711719814719,31.016296309650915,7.763976621587139,2.325102880658436,3.253388555490786,4.4185191194764455,1.2316512520958407,12.681069958847736,1458.0,0.16334036454107848,0.33058984910836764,81694,22772,18489,3020,1458,1,3390,1103,3073,633,217,30,238,159,96,51,113,38
PG5562,10.782920989153524,13.33665060031953,9.811408087023054,65.35791638486091,15.072027820203301,47.305421246050976,12.371404323651898,5.5,4.955351806090026,4.544202576632608,1.3516461819438275,26.726912928759894,758.0,0.19981242904388175,0.22559366754617413,92061,27383,20259,4048,758,1,4169,2219,4657,491,284,68,157,111,243,34,116,40
PG5563,10.180652825435114,12.597773705485551,9.658084346664388,67.31663012816345,14.244558621427124,45.558414157396214,11.820447235577149,5.120115774240231,4.689082632470624,4.527943941206631,1.3443855751153648,25.40231548480463,691.0,0.19455363755483393,0.2590448625180897,79479,23598,17553,3415,691,1,3538,1792,3812,415,243,67,126,100,237,44,92,30
PG55642,4.948787892614632,5.968344107835357,7.412484369755983,85.03432227057336,9.043086548586448,31.54600825321178,8.971432410179137,2.4658843252305114,3.462958405417493,4.300070389488503,1.2682778038479587,14.29002514668902,5965.0,0.08927733458470202,0.5649622799664711,366538,108108,85240,7610,5965,1,14709,7090,14868,2953,1470,341,985,451,816,118,266,141
PG5564,9.839893271561856,11.869019108022535,9.159897067523783,68.48927289776351,14.111005398260824,44.57509894563638,11.855834599382087,4.909677419354839,4.546962328002508,4.448939061356747,1.3390822619420926,24.689032258064515,775.0,0.190132747987875,0.24,85126,25622,19134,3638,775,1,3805,2026,4026,520,330,64,165,111,217,42,93,45
PG55650,9.832653138223549,12.632190950504672,9.338315748663355,70.9265977643719,13.780149542991863,43.935824531716705,11.10947265844269,4.661022167487685,4.985797686931654,4.468795836290513,1.294203927135084,26.028325123152708,3248.0,0.1281168677549089,0.24476600985221675,377792,109412,84540,10831,3248,1,15139,7120,19782,2040,907,765,487,394,576,56,274,62
PG5565,10.476923596729524,12.683038736419078,9.444096780166198,66.17768451389149,14.945048117079773,46.08454873168027,12.424623568703671,5.224598930481283,4.733624123237897,4.4873291669528195,1.3512121420232126,25.955436720142604,561.0,0.21001304855435754,0.1657754010695187,65340,19675,14561,3058,561,1,2931,1661,3178,405,227,39,138,74,207,27,81,23
PG55663,5.425514367397955,6.757345632022272,7.004382829296457,86.5509450024112,9.332656699717836,31.128634023783903,8.665388149924576,2.400093808630394,3.5105709879640328,4.17348032881533,1.2171115937646055,17.06050656660413,4264.0,0.11116762433673329,0.3149624765478424,303604,88540,72746,8087,4264,1,10234,4562,12275,2990,1036,409,940,429,346,78,432,76
PG5566,11.574000238579433,14.090619321904242,10.16547081186308,61.47623619174213,15.978042361103224,49.54008891817483,13.080113870992426,6.047826086956522,5.028615115332326,4.597596028220538,1.3854716488110792,27.731884057971016,690.0,0.1951397961850013,0.08840579710144927,87975,26511,19135,3734,690,1,4173,2337,4427,483,235,69,128,125,234,39,108,35
PG55676,5.124710413188122,6.882129291738785,2.2400394634131366,104.43471805163163,11.340265421182592,31.619572020444217,7.371301894719361,1.48328025477707,8.027277218083308,3.262604363669911,0.8997801251595245,25.890525477707005,2512.0,0.07249719390500792,0.8013535031847133,212190,58519,65037,4715,2512,1,3726,1600,27774,1094,309,69,662,96,138,64,152,12
PG55678,7.479969106874055,9.183229940745434,7.804895541723166,79.13924553033551,11.390995007351197,37.91520827031559,9.812774094122588,3.5450035435861094,3.6413422503268382,4.25238119151643,1.2554277774987863,21.169029057406096,2822.0,0.11888381124558496,0.24734231041814317,254033,74998,59739,7102,2822,1,10004,4366,9804,2167,859,165,825,291,459,71,223,63
PG5567,10.113141741413806,12.372609366068637,9.616951965382043,67.06067793189361,14.485514862081263,46.082774436450165,12.17375092822941,5.271206690561529,4.719127721639589,4.524242134455389,1.3523955245290236,24.986857825567505,837.0,0.18475662235822893,0.17323775388291518,94620,28284,20914,3864,837,1,4412,2348,4609,546,365,73,165,144,253,42,101,49
PG55689,4.222301165099669,5.109441365876762,6.6356291141372346,89.12983094809846,8.571851200699784,29.234743714295135,8.641887285634857,2.127607634265424,3.1880341936289573,4.184051969143321,1.2273650020300446,13.665113182423436,4506.0,0.09356069833536337,0.5295162006213937,257633,75575,61575,5761,4506,1,9587,4781,9789,2253,1204,216,918,389,624,118,180,131
PG5568,10.945208117410722,13.53991203792561,9.69325651819572,65.32914686576332,15.108705573255879,48.02660593110096,12.243339793815494,5.654114365411437,4.6295355563232805,4.519724770642202,1.34434250764526,27.364016736401673,717.0,0.1809887869520897,0.11297071129707113,88677,26376,19620,3551,717,1,4054,2042,4066,534,310,60,144,111,193,41,116,36
PG5569,10.469588249914196,12.71673216190164,9.456902455625514,66.32006275339049,14.688374710857047,46.04557511010117,12.143111681920448,5.211500974658869,4.6092105741830025,4.489131249531519,1.3489243684881194,26.005847953216374,1026.0,0.1568847912450341,0.17251461988304093,119779,35992,26682,4186,1026,1,5347,2859,5609,706,416,57,254,127,348,60,109,46
PG556,2.89600367865987,4.255795233426806,5.60361661165371,98.50975716954841,6.759307064418666,25.397697051423265,6.671435309172317,1.6046176046176046,2.9895399938732083,4.010496563072269,1.1173598025425304,13.592712842712842,5544.0,0.11381671488096817,0.5912698412698413,302223,84202,75358,8577,5544,1,8896,2491,11050,2041,956,204,1402,218,155,126,295,77
PG55708,4.763873341526526,6.391960139530596,6.031650325759511,93.03704294527327,9.26665874220911,30.89121740878876,8.26782687642637,2.318421052631579,3.245459425599997,3.992049308873409,1.1287063714942194,18.038815789473684,1520.0,0.13249936175644625,0.22697368421052633,109458,30948,27419,3633,1520,1,3524,1406,4082,929,382,40,666,55,103,57,101,24
PG5570,10.720511530954568,13.037253527649163,9.437318962922394,65.80636598520238,14.991993771811757,46.488158357228045,12.285268774581391,5.281531531531532,4.72198986864171,4.4805763883036995,1.3463385859947754,26.72747747747748,888.0,0.1714839470801382,0.17229729729729729,106342,31954,23734,4070,888,1,4690,2552,5105,656,337,81,199,137,276,71,109,35
PG55719,4.613700141254231,5.646896877304265,6.189945367352685,90.39541403036523,9.299028988211047,30.251970007906685,8.908961407542353,2.281144781144781,3.126487510105452,4.055479331574318,1.1849780123131046,15.951178451178452,1782.0,0.1426561125769569,0.39281705948372614,115277,33683,28425,4055,1782,1,4065,2074,4204,979,370,221,580,113,153,52,57,47
PG5571,10.481734481995527,12.815004644219101,9.576449182857175,66.24259796355273,14.760851092211794,46.39670240294831,12.218764200944918,5.302511116923882,4.721399627810647,4.50942267274062,1.3497752436117898,26.011247711221554,7646.0,0.05964843475025392,0.18885691865027465,896843,268446,198882,11863,7646,1,40543,21660,43218,5241,3019,640,1631,1113,2399,431,1015,373
PG55723,4.624877554452766,6.053318888315527,6.3977862491499415,91.35720880681748,8.819012634088683,29.69860938830417,8.2288660780735,2.1765633210719915,3.4919748114763163,4.0796673904983844,1.1665907526084422,16.536170958136275,5709.0,0.0835760817753297,0.26169206516027327,385141,110132,94405,7890,5709,1,12426,5203,15974,3075,1069,142,2020,275,415,96,867,103
PG55725,3.3220885936552946,3.907116258292234,5.934122710663484,92.35907820567873,7.759153172413639,26.991903273452746,8.179465338100655,1.7944647071443895,2.779564138780529,4.1209867158938716,1.2109168566981576,11.854537652864192,4661.0,0.10969341586129511,0.6753915468783522,227701,66908,55254,6061,4661,1,8364,4168,7669,2021,1166,52,752,158,435,80,136,92
PG55726,6.829413423862935,8.045592049343266,7.150485609197741,81.33938262118842,11.696101456537239,37.12548536541085,10.49131354040426,3.4308002013085055,4.3826382726287285,4.157704634481355,1.2460192297909143,19.78560644187217,3974.0,0.09374523070661851,0.29793658782083543,326912,97972,78628,7371,3974,1,13634,7434,16937,2677,1060,184,1554,392,899,162,249,120
PG5572,7.9083185920114865,10.180088755576065,8.365507488776089,78.23639420858332,12.187483976824078,38.47209403681485,10.367516747880728,3.601010101010101,4.3262513972209415,4.334799774393683,1.2514946418499717,22.386363636363637,792.0,0.19655950366610264,0.29419191919191917,76856,22189,17730,3485,792,1,2852,1433,3611,518,202,27,167,73,98,46,139,19
PG55730,6.692580907785537,8.601510578235342,5.712193011710575,89.09265698872619,11.651411469484499,34.66916672242249,9.261596384765973,2.6138392857142856,4.3048362957111515,3.872094536249542,1.1087545393250453,23.587890625,3584.0,0.07342173434746094,0.5421316964285714,327343,93733,84539,6207,3584,1,9368,4684,16784,2805,1419,67,836,227,445,75,250,154
PG5573,7.135524193238801,9.196547173570885,8.124095718697049,80.64020164962626,11.347442220122005,36.83217173369797,9.921894347591799,3.3427184466019417,4.166295318819889,4.3129354170589345,1.244210129919036,20.625242718446604,1030.0,0.18673507813971005,0.3524271844660194,91624,26432,21244,3967,1030,1,3443,1645,4229,627,235,27,218,80,111,41,187,32
PG55748,4.043680392146275,4.691462503671666,6.150411790501419,90.2702948046708,8.279701498313358,27.867604501640695,8.38436433670167,1.940301724137931,3.1117297014203675,4.103662695705969,1.2148284449802509,13.586422413793104,4640.0,0.08965593819894989,0.6056034482758621,258699,76584,63041,5652,4640,1,9003,4484,9733,2134,988,245,789,348,460,87,172,105
PG5574,7.661336001063635,9.29055625095257,8.959063543972157,74.54625880983343,11.665481277786604,38.33830927728073,10.553350074313565,3.674336283185841,4.330805589035499,4.471418101868816,1.3318981311835838,19.320353982300883,1130.0,0.18866801026016855,0.28584070796460176,97620,29078,21832,4119,1130,1,4152,2149,4663,647,304,31,261,102,177,56,152,28
PG5575,7.5711712269890725,9.400196325507665,8.829971985860862,76.05891088114137,11.45120510845418,38.544178937301616,10.239914148477414,3.711276332094176,4.4913007847996695,4.443068068068068,1.3081831831831832,19.806691449814128,807.0,0.22416166166166165,0.2850061957868649,71018,20910,15984,3583,807,1,2995,1410,3552,376,169,36,189,65,135,41,119,19
